,name,rank,plddt,ptm,rmsd_string,rmsd_diffusion,plddt_nonrefined,ptm_nonrefined,rmsd_string_nonrefined,rmsd_var,langevin
11082,5KPE_6_4_8_id6,1,93.12111111111108,0.83,1.7108184099197388,1.218331217765808,65.50092592592593,0.47,13.395215034484863,6,4
4749,5KPE_6_4_8_id6,2,92.07888888888888,0.81,1.8563722372055054,1.3828003406524658,65.14111111111112,0.49,13.487431526184082,6,4
3074,5KPE_6_4_8_id6,3,91.5039814814815,0.8,1.6863746643066406,1.2020014524459839,62.65685185185185,0.51,11.65009593963623,6,4
143,5KPE_6_4_8_id6,4,91.11814814814817,0.81,1.856810450553894,1.3403570652008057,61.612314814814816,0.5,11.515961647033691,6,4
10268,5KPE_6_4_8_id6,5,90.62101851851855,0.8,1.772444248199463,1.2953994274139404,60.65379629629629,0.48,11.467019081115723,6,4
7400,5KPE_6_4_8_id7,1,84.29925925925927,0.38,30.68763542175293,30.490379333496094,75.73537037037036,0.6,2.654116630554199,6,4
12078,5KPE_6_4_8_id7,2,72.88527777777777,0.57,15.443819046020508,15.553221702575684,74.36425925925926,0.59,2.6826436519622803,6,4
4358,5KPE_6_4_8_id7,3,71.57509259259258,0.51,8.951131820678711,8.778464317321777,74.12388888888889,0.62,2.570516586303711,6,4
2336,5KPE_6_4_8_id7,4,70.93879629629629,0.5,10.362895011901855,10.1575345993042,73.3387962962963,0.59,2.6933491230010986,6,4
5957,5KPE_6_4_8_id7,5,66.56157407407407,0.51,14.691034317016602,14.815315246582031,72.72148148148149,0.6,2.828833818435669,6,4
445,5KPE_6_4_8_id8,1,76.6262037037037,0.43,11.732452392578125,11.616085052490234,75.48916666666666,0.6,12.737295150756836,6,4
1640,5KPE_6_4_8_id8,2,74.77824074074073,0.47,11.69751262664795,11.62033462524414,72.91694444444445,0.55,12.783297538757324,6,4
581,5KPE_6_4_8_id8,3,74.10111111111111,0.49,10.995768547058105,10.849498748779297,69.70712962962963,0.51,2.248511552810669,6,4
3925,5KPE_6_4_8_id8,4,72.90861111111111,0.48,11.505391120910645,11.486787796020508,57.45009259259259,0.37,7.69613790512085,6,4
4568,5KPE_6_4_8_id8,5,67.65907407407408,0.5,10.195008277893066,10.299705505371094,53.98083333333334,0.37,12.876489639282227,6,4
3035,5KPE_6_4_9_id1,1,78.1312962962963,0.62,1.597451090812683,1.0725162029266357,82.135,0.65,2.8990581035614014,6,4
9977,5KPE_6_4_9_id1,2,70.46296296296296,0.56,6.426154136657715,6.564223766326904,81.89611111111111,0.65,2.812683343887329,6,4
11232,5KPE_6_4_9_id1,3,67.0562037037037,0.52,17.43419647216797,17.553863525390625,81.57324074074074,0.65,2.891465902328491,6,4
8151,5KPE_6_4_9_id1,4,66.52583333333334,0.52,5.880247592926025,6.11285400390625,79.14259259259258,0.64,2.9304661750793457,6,4
9760,5KPE_6_4_9_id1,5,65.5774074074074,0.52,5.711169242858887,5.942095756530762,78.01157407407408,0.61,2.8706278800964355,6,4
5767,5KPE_6_4_9_id2,1,93.14879629629628,0.83,1.8740745782852173,1.3534181118011475,80.91351851851853,0.7,2.4392473697662354,6,4
3044,5KPE_6_4_9_id2,2,89.10407407407408,0.78,1.98180091381073,1.4568873643875122,78.70953703703702,0.68,2.612572431564331,6,4
3782,5KPE_6_4_9_id2,3,87.73712962962965,0.77,1.9186296463012695,1.4601274728775024,77.32324074074074,0.64,2.4937381744384766,6,4
3397,5KPE_6_4_9_id2,4,86.57342592592592,0.74,2.084294080734253,1.5962669849395752,73.74962962962962,0.62,11.618542671203613,6,4
8601,5KPE_6_4_9_id2,5,76.25583333333334,0.57,10.076802253723145,10.077696800231934,71.4049074074074,0.6,4.662415981292725,6,4
10440,5KPE_6_4_9_id3,1,74.32194444444443,0.52,12.808843612670898,12.960203170776367,69.89583333333333,0.54,11.295578002929688,6,4
7362,5KPE_6_4_9_id3,2,73.86842592592592,0.58,13.392333984375,13.481008529663086,69.17083333333333,0.53,11.241455078125,6,4
1678,5KPE_6_4_9_id3,3,69.11509259259259,0.49,13.39503002166748,13.456657409667969,66.05222222222221,0.45,10.889503479003906,6,4
10157,5KPE_6_4_9_id3,4,66.84768518518518,0.51,13.371734619140625,13.451200485229492,65.56203703703704,0.5,11.383167266845703,6,4
6394,5KPE_6_4_9_id3,5,66.3712962962963,0.47,13.485063552856445,13.547677040100098,64.17101851851851,0.49,9.13899040222168,6,4
4734,5KPE_6_4_9_id4,1,93.54203703703703,0.83,2.1370742321014404,1.6415069103240967,77.47759259259259,0.64,13.574822425842285,6,4
10331,5KPE_6_4_9_id4,2,80.41083333333333,0.63,5.523949146270752,5.1104631423950195,75.92175925925925,0.58,13.313983917236328,6,4
2245,5KPE_6_4_9_id4,3,78.47814814814812,0.6,4.571694374084473,4.42001485824585,73.09777777777778,0.56,13.224656105041504,6,4
12593,5KPE_6_4_9_id4,4,77.52018518518517,0.62,3.7490179538726807,3.507755994796753,71.40453703703704,0.55,13.547987937927246,6,4
5864,5KPE_6_4_9_id4,5,76.47796296296298,0.59,5.01097297668457,4.588624954223633,56.603425925925926,0.35,7.526183128356934,6,4
4041,5KPE_6_4_9_id5,1,69.00925925925925,0.5,10.77198600769043,10.558104515075684,71.90833333333332,0.49,10.392531394958496,6,4
7149,5KPE_6_4_9_id5,2,67.58231481481482,0.47,10.615795135498047,10.408254623413086,66.38546296296296,0.47,11.247855186462402,6,4
3391,5KPE_6_4_9_id5,3,64.30759259259258,0.49,10.30001449584961,10.34225082397461,64.53555555555556,0.48,11.119607925415039,6,4
4152,5KPE_6_4_9_id5,4,63.17537037037037,0.48,10.848215103149414,11.11467170715332,63.72759259259259,0.44,10.869819641113281,6,4
8074,5KPE_6_4_9_id5,5,62.78472222222221,0.44,11.289175987243652,11.526957511901855,63.449444444444445,0.45,10.71190071105957,6,4
9949,5KPE_6_4_9_id6,1,83.45879629629627,0.6,13.401933670043945,13.283246040344238,78.9926851851852,0.62,2.049586296081543,6,4
2811,5KPE_6_4_9_id6,2,81.39231481481481,0.59,12.77030086517334,12.571938514709473,78.28462962962965,0.61,2.0064802169799805,6,4
659,5KPE_6_4_9_id6,3,78.25018518518519,0.6,4.057251930236816,3.6830811500549316,76.86259259259258,0.62,1.572183609008789,6,4
9227,5KPE_6_4_9_id6,4,78.27694444444444,0.6,3.676785945892334,3.2943050861358643,75.62842592592592,0.58,2.5594966411590576,6,4
8820,5KPE_6_4_9_id6,5,74.02824074074076,0.54,4.7170796394348145,4.332082271575928,73.20074074074076,0.56,2.6128854751586914,6,4
3024,5KPE_6_4_9_id7,1,81.46805555555555,0.66,3.5335559844970703,3.124264717102051,78.45546296296295,0.68,13.703815460205078,6,4
9401,5KPE_6_4_9_id7,2,77.99953703703702,0.51,11.675435066223145,11.484501838684082,75.96101851851851,0.6,2.808130979537964,6,4
9564,5KPE_6_4_9_id7,3,77.85962962962961,0.5,10.752596855163574,10.495748519897461,72.97018518518517,0.55,2.796006679534912,6,4
6186,5KPE_6_4_9_id7,4,75.62231481481483,0.52,11.317144393920898,11.145252227783203,72.27731481481482,0.54,2.832885503768921,6,4
2856,5KPE_6_4_9_id7,5,69.59453703703703,0.54,2.7947304248809814,2.675727367401123,63.44314814814816,0.52,5.265723705291748,6,4
10683,5KPE_6_4_9_id8,1,91.48620370370372,0.8,1.9438450336456299,1.4217866659164429,73.95537037037036,0.62,2.8480446338653564,6,4
8028,5KPE_6_4_9_id8,2,91.40305555555554,0.8,2.2683334350585938,1.887410283088684,70.70842592592594,0.53,2.2771286964416504,6,4
1336,5KPE_6_4_9_id8,3,90.98185185185186,0.82,2.1178998947143555,1.6934492588043213,66.22935185185185,0.5,2.8969409465789795,6,4
6302,5KPE_6_4_9_id8,4,79.38333333333333,0.66,1.7453175783157349,1.1679843664169312,66.1937037037037,0.56,4.98291015625,6,4
8819,5KPE_6_4_9_id8,5,74.3387037037037,0.56,13.423498153686523,13.313445091247559,61.13537037037036,0.47,11.064669609069824,6,4
6865,5KPE_6_6_0_id1,1,80.22870370370369,0.64,10.967267990112305,11.12968635559082,63.96462962962963,0.46,5.323277950286865,6,6
11014,5KPE_6_6_0_id1,2,73.02398148148148,0.58,10.804616928100586,10.97435188293457,50.32287037037039,0.36,15.786599159240723,6,6
7729,5KPE_6_6_0_id1,3,72.44120370370372,0.61,10.593103408813477,10.776898384094238,49.99175925925926,0.36,3.7132952213287354,6,6
9260,5KPE_6_6_0_id1,4,72.01675925925926,0.53,10.61523723602295,10.651320457458496,49.6174074074074,0.33,11.665444374084473,6,6
3624,5KPE_6_6_0_id1,5,65.59157407407406,0.51,10.637898445129395,10.655573844909668,49.12379629629629,0.3,10.241022109985352,6,6
6339,5KPE_6_6_0_id2,1,89.49805555555557,0.75,2.4160125255584717,1.8040516376495361,71.13648148148148,0.54,4.7344794273376465,6,6
1663,5KPE_6_6_0_id2,2,89.30018518518517,0.78,2.290154218673706,1.6635257005691528,70.6924074074074,0.57,13.225021362304688,6,6
8093,5KPE_6_6_0_id2,3,89.03185185185184,0.76,2.4824178218841553,1.8745810985565186,69.08851851851851,0.56,4.605050086975098,6,6
4022,5KPE_6_6_0_id2,4,89.06944444444446,0.74,2.5646350383758545,1.975935697555542,60.26805555555556,0.46,4.3160200119018555,6,6
7842,5KPE_6_6_0_id2,5,81.99231481481482,0.63,2.342573642730713,1.7877178192138672,58.77407407407407,0.43,12.03628158569336,6,6
2237,5KPE_6_6_0_id3,1,92.57592592592592,0.82,1.866682767868042,1.3367036581039429,84.20074074074074,0.69,3.7376785278320312,6,6
2023,5KPE_6_6_0_id3,2,91.13638888888887,0.78,1.985427975654602,1.4449033737182617,83.6112962962963,0.7,3.629927396774292,6,6
1497,5KPE_6_6_0_id3,3,90.56870370370368,0.78,1.888249158859253,1.3695824146270752,83.06824074074072,0.68,3.70733380317688,6,6
9133,5KPE_6_6_0_id3,4,90.1925,0.75,1.9700566530227661,1.4404864311218262,81.30000000000001,0.62,3.890713691711426,6,6
9262,5KPE_6_6_0_id3,5,73.01203703703703,0.52,10.936125755310059,10.920472145080566,79.71944444444443,0.59,3.7812821865081787,6,6
4203,5KPE_6_6_0_id4,1,86.42990740740741,0.71,10.3837251663208,10.42339038848877,81.08703703703704,0.67,13.571444511413574,6,6
6482,5KPE_6_6_0_id4,2,85.39657407407407,0.68,10.568284034729004,10.611123085021973,78.3887962962963,0.61,13.771405220031738,6,6
2912,5KPE_6_6_0_id4,3,85.14481481481482,0.7,10.483733177185059,10.517178535461426,76.60555555555555,0.62,3.9964218139648438,6,6
11234,5KPE_6_6_0_id4,4,84.18398148148151,0.66,10.564725875854492,10.617449760437012,71.82564814814815,0.56,6.684137344360352,6,6
4772,5KPE_6_6_0_id4,5,83.23370370370372,0.68,10.678128242492676,10.719966888427734,64.81398148148149,0.52,14.663387298583984,6,6
2643,5KPE_6_6_0_id5,1,83.0889814814815,0.68,2.489745855331421,2.0457546710968018,68.33092592592594,0.54,11.739341735839844,6,6
10005,5KPE_6_6_0_id5,2,80.02879629629628,0.54,11.733393669128418,11.649734497070312,68.14814814814815,0.55,8.886575698852539,6,6
9688,5KPE_6_6_0_id5,3,73.75425925925926,0.57,15.650922775268555,15.720038414001465,67.44601851851851,0.53,12.362149238586426,6,6
1082,5KPE_6_6_0_id5,4,70.7912962962963,0.54,10.295235633850098,10.488297462463379,60.11046296296296,0.24,22.26982879638672,6,6
8119,5KPE_6_6_0_id5,5,68.20305555555557,0.5,10.717301368713379,10.55925178527832,58.737592592592605,0.33,17.623348236083984,6,6
8695,5KPE_6_6_0_id6,1,89.20759259259258,0.77,1.928787112236023,1.3914459943771362,79.54120370370369,0.62,4.750001430511475,6,6
1190,5KPE_6_6_0_id6,2,82.34074074074073,0.57,10.780643463134766,10.694756507873535,78.87046296296297,0.62,4.711792945861816,6,6
4249,5KPE_6_6_0_id6,3,73.76287037037038,0.53,10.11324405670166,10.03493595123291,77.30814814814813,0.62,4.240076065063477,6,6
4993,5KPE_6_6_0_id6,4,72.75861111111111,0.54,9.40416431427002,9.354743957519531,76.94842592592593,0.6,4.534576892852783,6,6
8771,5KPE_6_6_0_id6,5,70.39574074074073,0.52,3.4853391647338867,3.0612597465515137,70.43953703703703,0.57,3.8025922775268555,6,6
7221,5KPE_6_6_0_id7,1,92.35083333333333,0.81,2.062234878540039,1.5878725051879883,70.11453703703704,0.43,10.442264556884766,6,6
7853,5KPE_6_6_0_id7,2,86.89259259259259,0.74,10.754606246948242,10.805408477783203,63.38037037037037,0.23,18.65289306640625,6,6
4721,5KPE_6_6_0_id7,3,85.68518518518519,0.73,10.636284828186035,10.690731048583984,62.89157407407407,0.29,9.727510452270508,6,6
10970,5KPE_6_6_0_id7,4,81.35583333333334,0.65,10.698492050170898,10.750326156616211,62.3363888888889,0.24,20.466197967529297,6,6
1816,5KPE_6_6_0_id7,5,69.80194444444444,0.55,10.5174560546875,10.615052223205566,61.4551851851852,0.25,21.281869888305664,6,6
6874,5KPE_6_6_0_id8,1,74.84796296296297,0.57,10.498249053955078,10.595207214355469,74.76027777777777,0.57,3.653681755065918,6,6
7581,5KPE_6_6_0_id8,2,72.8987962962963,0.55,10.218487739562988,10.257150650024414,71.33064814814814,0.52,3.9512417316436768,6,6
11693,5KPE_6_6_0_id8,3,72.06518518518517,0.55,10.605217933654785,10.612131118774414,69.01601851851852,0.54,3.3454298973083496,6,6
9807,5KPE_6_6_0_id8,4,71.50074074074074,0.52,10.235138893127441,10.269247055053711,66.24944444444444,0.52,10.32401180267334,6,6
663,5KPE_6_6_0_id8,5,69.14000000000001,0.52,10.539764404296875,10.585159301757812,58.90592592592593,0.45,6.6229248046875,6,6
1623,5KPE_6_6_1_id1,1,71.635,0.44,10.922399520874023,10.75365161895752,63.90500000000001,0.43,7.77152681350708,6,6
11257,5KPE_6_6_1_id1,2,67.46342592592593,0.44,11.758485794067383,11.60060977935791,63.10444444444445,0.43,11.883976936340332,6,6
8211,5KPE_6_6_1_id1,3,62.42962962962964,0.45,10.843305587768555,10.94897174835205,61.80037037037037,0.47,4.2624897956848145,6,6
6512,5KPE_6_6_1_id1,4,61.997129629629626,0.38,10.48501205444336,10.332376480102539,61.32768518518518,0.44,6.474371433258057,6,6
8546,5KPE_6_6_1_id1,5,59.47777777777779,0.42,10.865825653076172,10.929280281066895,56.3886111111111,0.4,9.606834411621094,6,6
482,5KPE_6_6_1_id2,1,77.16499999999999,0.55,10.475131034851074,10.65142822265625,76.84148148148148,0.51,20.777172088623047,6,6
12191,5KPE_6_6_1_id2,2,75.98194444444444,0.56,11.031861305236816,11.21120834350586,68.4572222222222,0.48,10.702911376953125,6,6
11950,5KPE_6_6_1_id2,3,75.87407407407407,0.56,11.121935844421387,11.305749893188477,62.47212962962963,0.44,13.218140602111816,6,6
5790,5KPE_6_6_1_id2,4,75.77277777777778,0.52,10.773103713989258,10.915741920471191,59.71861111111112,0.39,14.99533462524414,6,6
3417,5KPE_6_6_1_id2,5,68.49212962962963,0.51,11.167706489562988,11.349224090576172,54.18583333333334,0.36,10.61052131652832,6,6
11753,5KPE_6_6_1_id3,1,79.83787037037035,0.61,2.5035858154296875,2.0532867908477783,73.6837037037037,0.47,13.090510368347168,6,6
6172,5KPE_6_6_1_id3,2,75.85222222222222,0.52,13.287556648254395,13.485694885253906,69.15805555555556,0.48,10.869346618652344,6,6
1918,5KPE_6_6_1_id3,3,74.3100925925926,0.46,14.028583526611328,14.112432479858398,68.18796296296296,0.43,12.47502613067627,6,6
6150,5KPE_6_6_1_id3,4,73.71509259259258,0.46,11.072402000427246,11.119894981384277,67.67907407407408,0.46,12.482845306396484,6,6
1177,5KPE_6_6_1_id3,5,62.27194444444444,0.44,10.215718269348145,10.130868911743164,66.58555555555556,0.44,12.747065544128418,6,6
11559,5KPE_6_6_1_id4,1,82.42444444444445,0.64,13.560551643371582,13.7093505859375,69.3387037037037,0.57,3.056104898452759,6,6
5459,5KPE_6_6_1_id4,2,79.08546296296298,0.61,13.541329383850098,13.6907377243042,67.98648148148146,0.56,3.354987144470215,6,6
10837,5KPE_6_6_1_id4,3,77.72129629629629,0.58,13.510115623474121,13.679068565368652,67.77898148148148,0.51,3.3950111865997314,6,6
3641,5KPE_6_6_1_id4,4,75.97620370370369,0.54,12.641400337219238,12.802199363708496,65.21805555555557,0.52,3.6440608501434326,6,6
12465,5KPE_6_6_1_id4,5,75.87398148148148,0.55,12.935935020446777,13.120813369750977,64.45055555555555,0.49,3.579862117767334,6,6
2094,5KPE_6_6_1_id5,1,77.30388888888889,0.5,10.982817649841309,11.010736465454102,71.16842592592592,0.51,10.062543869018555,6,6
10682,5KPE_6_6_1_id5,2,76.45268518518517,0.51,12.047642707824707,11.922615051269531,67.90101851851853,0.5,10.459049224853516,6,6
8313,5KPE_6_6_1_id5,3,74.48333333333333,0.51,10.400006294250488,10.543025970458984,67.36555555555557,0.48,7.81874418258667,6,6
1466,5KPE_6_6_1_id5,4,71.65277777777776,0.45,10.736580848693848,10.994226455688477,66.54537037037036,0.49,11.060919761657715,6,6
9279,5KPE_6_6_1_id5,5,67.83777777777779,0.49,10.578215599060059,10.694576263427734,65.52462962962964,0.48,10.908106803894043,6,6
5928,5KPE_6_6_1_id6,1,77.36851851851851,0.54,11.133635520935059,10.996256828308105,61.82453703703703,0.36,11.933409690856934,6,6
5428,5KPE_6_6_1_id6,2,77.21324074074074,0.53,12.354185104370117,12.265807151794434,60.970092592592586,0.37,11.579856872558594,6,6
5408,5KPE_6_6_1_id6,3,75.80416666666666,0.51,10.915411949157715,10.746222496032715,60.37518518518518,0.4,11.361854553222656,6,6
12096,5KPE_6_6_1_id6,4,73.63787037037038,0.48,10.395181655883789,10.176774978637695,58.40314814814815,0.41,12.110466003417969,6,6
1392,5KPE_6_6_1_id6,5,71.17240740740739,0.49,10.530179023742676,10.619037628173828,53.69425925925926,0.36,10.87746524810791,6,6
1684,5KPE_6_6_1_id7,1,80.6801851851852,0.58,11.425206184387207,11.615334510803223,69.41833333333334,0.48,7.60941743850708,6,6
51,5KPE_6_6_1_id7,2,76.08351851851852,0.56,10.802445411682129,10.94875717163086,67.80583333333333,0.49,9.822036743164062,6,6
6392,5KPE_6_6_1_id7,3,75.83731481481482,0.51,11.109871864318848,11.25493335723877,65.7875,0.52,10.703944206237793,6,6
6466,5KPE_6_6_1_id7,4,75.00546296296297,0.56,10.780976295471191,10.941731452941895,63.650000000000006,0.45,9.654245376586914,6,6
4570,5KPE_6_6_1_id7,5,74.87462962962962,0.55,10.854945182800293,11.014669418334961,63.6625925925926,0.51,9.964884757995605,6,6
1431,5KPE_6_6_1_id8,1,74.77027777777778,0.54,10.656529426574707,10.769450187683105,73.2575925925926,0.57,9.999626159667969,6,6
5524,5KPE_6_6_1_id8,2,71.71101851851853,0.5,10.605419158935547,10.634818077087402,72.80703703703703,0.55,14.017512321472168,6,6
11818,5KPE_6_6_1_id8,3,70.04212962962963,0.49,10.498359680175781,10.626537322998047,71.89814814814815,0.52,9.947125434875488,6,6
9987,5KPE_6_6_1_id8,4,69.10981481481483,0.47,11.028660774230957,11.262247085571289,70.05833333333334,0.5,11.08023738861084,6,6
4972,5KPE_6_6_1_id8,5,68.05240740740742,0.46,10.301770210266113,10.36922836303711,68.53101851851851,0.5,11.680441856384277,6,6
9398,5KPE_6_6_2_id1,1,90.76361111111108,0.77,1.675150752067566,1.1722166538238525,72.04074074074074,0.59,9.369579315185547,6,6
4882,5KPE_6_6_2_id1,2,89.6062962962963,0.76,1.9211729764938354,1.4287217855453491,71.49037037037039,0.59,9.420303344726562,6,6
11154,5KPE_6_6_2_id1,3,89.54861111111107,0.74,1.620294451713562,1.0792839527130127,70.96768518518519,0.59,9.519850730895996,6,6
4623,5KPE_6_6_2_id1,4,79.02129629629628,0.61,2.1903421878814697,1.8284001350402832,70.83824074074074,0.59,9.462650299072266,6,6
5688,5KPE_6_6_2_id1,5,74.16972222222223,0.59,16.325077056884766,16.370771408081055,70.79407407407409,0.59,9.007551193237305,6,6
5278,5KPE_6_6_2_id2,1,84.33185185185187,0.68,1.855728268623352,1.318681001663208,84.31805555555555,0.7,10.492586135864258,6,6
5582,5KPE_6_6_2_id2,2,73.17925925925927,0.58,2.564119577407837,2.2719125747680664,83.71490740740741,0.67,10.438216209411621,6,6
6844,5KPE_6_6_2_id2,3,73.10111111111111,0.52,6.813127040863037,6.608673572540283,78.04620370370372,0.65,10.323990821838379,6,6
190,5KPE_6_6_2_id2,4,70.25324074074074,0.56,3.4765818119049072,3.195993185043335,74.2311111111111,0.63,9.664188385009766,6,6
3278,5KPE_6_6_2_id2,5,69.64972222222222,0.51,8.983250617980957,8.811880111694336,73.0600925925926,0.56,10.180867195129395,6,6
9811,5KPE_6_6_2_id3,1,93.25962962962966,0.5,36.6950798034668,36.4127197265625,73.04324074074073,0.58,2.829132318496704,6,6
6406,5KPE_6_6_2_id3,2,92.33611111111112,0.83,1.6801097393035889,1.1480547189712524,70.43685185185184,0.54,3.0647215843200684,6,6
10506,5KPE_6_6_2_id3,3,92.1812037037037,0.81,1.6420844793319702,1.098183035850525,67.72462962962962,0.55,4.55219030380249,6,6
2864,5KPE_6_6_2_id3,4,91.7163888888889,0.83,1.7062346935272217,1.1542918682098389,66.31046296296296,0.49,3.109553575515747,6,6
10444,5KPE_6_6_2_id3,5,91.64101851851852,0.8,1.6231746673583984,1.0376659631729126,55.00555555555556,0.44,11.66207218170166,6,6
958,5KPE_6_6_2_id4,1,93.02953703703704,0.82,1.6192814111709595,1.035982608795166,73.64861111111112,0.6,10.496338844299316,6,6
11231,5KPE_6_6_2_id4,2,92.9425,0.81,1.5416090488433838,0.9567010402679443,69.53685185185185,0.57,11.003316879272461,6,6
10585,5KPE_6_6_2_id4,3,92.48861111111113,0.83,1.5693668127059937,0.9975302219390869,68.97407407407407,0.55,13.209223747253418,6,6
5881,5KPE_6_6_2_id4,4,92.14592592592597,0.82,1.5733938217163086,0.9651283621788025,68.15101851851853,0.56,11.187715530395508,6,6
1050,5KPE_6_6_2_id4,5,71.77129629629628,0.53,10.076861381530762,10.045164108276367,67.23101851851852,0.51,10.899072647094727,6,6
12120,5KPE_6_6_2_id5,1,89.75768518518518,0.79,2.000340461730957,1.4985761642456055,77.42638888888888,0.65,2.644547462463379,6,6
6214,5KPE_6_6_2_id5,2,84.45101851851852,0.7,2.108677387237549,1.7117407321929932,75.5075,0.63,9.960694313049316,6,6
5708,5KPE_6_6_2_id5,3,80.43675925925925,0.53,11.870631217956543,11.712042808532715,73.15074074074072,0.63,10.18309211730957,6,6
3857,5KPE_6_6_2_id5,4,77.65416666666667,0.5,13.28665828704834,13.19336986541748,71.5787962962963,0.58,14.195906639099121,6,6
2639,5KPE_6_6_2_id5,5,77.03777777777778,0.58,5.553731441497803,5.276154518127441,71.56462962962964,0.54,10.13672924041748,6,6
